headline	lead_paragraph	web_url
Hal David, Whose Musings Became Pop Hits, Dies at 91	Hal David, the Oscar- and Grammy -winning lyricist who in the 1960s and '70s gave pop music vernacular the questions ''What's It All About?,'' ''What's New, Pussycat?,'' ''Do You Know the Way to San Jose?'' and ''What Do You Get When You Fall in Love?,'' died on Saturday in Los Angeles. He was 91 and lived in Los Angeles. The cause was a stroke, according to his wife, Eunice, who said he died at Cedars-Sinai Medical Center.	http://query.nytimes.com/gst/fullpage.html?res=9C06E0DD1E3FF930A3575AC0A9649D8B63
Jan Sawka, 65, Polish Artist Defied Labels	Jan Sawka , a Polish artist, arrived in New York in 1977 with his wife and baby, four suitcases and a portfolio of the theatrical posters that had provoked the Polish government to expel him. The family settled in a one-bedroom apartment in Manhattan, where Mr. Sawka (pronounced SOFF-ka) began creating a body of work that eventually included paintings, sculptures, engravings, editorial illustrations, architectural installations, peace monuments, light shows and a movable 10-story stage set for the Grateful Dead's 25th-anniversary concert tour.	http://query.nytimes.com/gst/fullpage.html?res=9D01E2DA123DF933A0575BC0A9649D8B63
Jerry Nelson, 78, Puppeteer for Muppets	LOS ANGELES (AP) -- Jerry Nelson, the puppeteer behind a menagerie of Muppet characters including Count von Count on ''Sesame Street,'' died on Thursday at his home on Cape Cod. He was 78. His death was announced by Sesame Workshop , the nonprofit organization behind ''Sesame Street,'' which said he had been in declining health for some time.	/data/daily/2012/08/28/424498.sgml
Willard Butcher, 85; Led Chase Manhattan	Willard C. Butcher, the former chairman and chief executive of the Chase Manhattan Corporation, who led the bank during a period of international growth in the 1980s, died on Saturday at his home in Hobe Sound, Fla. He was 85. The cause was kidney cancer, said Fraser P. Seitel, a former spokesman for Chase.	http://query.nytimes.com/gst/fullpage.html?res=9402EFDA123DF93BA1575BC0A9649D8B63
Neil Armstrong Dies at 82; Made 'Giant Leap' as First Man on the Moon	Neil Armstrong, who made the ''giant leap for mankind'' as the first human to set foot on the Moon, died on Saturday. He was 82. His family said in a statement that the cause was ''complications resulting from cardiovascular procedures.'' He had undergone heart bypass surgery this month in Cincinnati, near where he lived. His recovery had been going well, according to those who spoke with him after the surgery, and his death came as a surprise to many close to him, including his fellow Apollo astronauts.	http://query.nytimes.com/gst/fullpage.html?res=9A0DEFDD143DF934A1575BC0A9649D8B63
Jerry Grant, 77, Driver Fit for Any Racecar	Jerry Grant, who was the first driver to go faster than 200 miles per hour in an Indy-style racecar but who may be best remembered for his heartbreaking defeats, memorably in the 1972 Indianapolis 500, died on Aug. 12 in Orange, Calif. He was 77. The cause was pneumonia, his daughter, Yvonne Mills, said.	http://query.nytimes.com/gst/fullpage.html?res=9802E1DB1F3DF934A1575BC0A9649D8B63
Remy Charlip, Dancer and Children's Author, Dies at 83	Remy Charlip, a dancer, choreographer and founding member of the Merce Cunningham Dance Company who dazzled avant-garde audiences for decades before finding an even larger audience writing and illustrating children's books with titles like ''Dress Up and Let's Have a Party'' and ''Fortunately,'' died on Tuesday in San Francisco. He was 83. His death was announced by June Ekman, a dance teacher at Sarah Lawrence College, where Mr. Charlip was a founder of the children's theater program. No cause was given, though Mr. Charlip had never fully recovered from a stroke in 2005.	http://query.nytimes.com/gst/fullpage.html?res=9D07E6DC1F3BF935A1575BC0A9649D8B63
Willa Ward, 91, Influential Singer in Golden Era of Gospel	Willa Ward, who lent her pure, note-bending voice to the Ward Singers, one of the most famous and influential groups of what is considered the golden age of gospel singing, died in Philadelphia on Aug. 12. She was 91. Her daughter Rita Scarlet confirmed her death.	http://query.nytimes.com/gst/fullpage.html?res=9802E0DC103AF935A1575BC0A9649D8B63
Patrick Ricard, 67, Leader of a French Spirits Company	Eighty years ago, in a small shop in Marseille, Patrick Ricard's father concocted an anise-flavored aperitif that became a French favorite and the foundation of one the world's major distributors of wine and spirits. The drink, devised in 1932, was a nondistilled mixture of licorice, anise and star anise that its creator, Paul Picard, bottled under his own name as Ricard pastis. It became a daily tipple for millions of French, particularly working-class people in the south.	http://query.nytimes.com/gst/fullpage.html?res=9C07E1DD1E3AF935A1575BC0A9649D8B63
Rosemary Rice, 87, Daughter On Early TV's 'Mama' Series	Rosemary Rice, an actress who found fame in the early days of television playing the perky oldest daughter, Katrin, on '' Mama ,'' a beloved family show broadcast live on CBS for many years, died on Aug. 14 at her home in Stamford, Conn. She was 87. The cause was a heart attack, her son, John Merrell, said.	http://query.nytimes.com/gst/fullpage.html?res=940DE2DC103AF936A1575BC0A9649D8B63
Matthew Ianniello, 92, Former Mafia Boss	Matthew Ianniello, the low-key reputed Genovese crime boss known as ''Matty the Horse,'' who was convicted of rigging construction bids, skimming union dues and wringing protection money from bar owners, pornography peddlers and topless dancers during a half-century career that, among other highlights, helped transform Times Square into the dingy world capital of peep shows in the 1960s and '70s, died on Aug. 15 at his home in Old Westbury, on Long Island. He was 92. His death was confirmed by his trial lawyer, Jay Goldberg of Manhattan. A death notice placed by his family in Newsday said Mr. Ianniello died ''peacefully at home with his family.''	http://query.nytimes.com/gst/fullpage.html?res=9807EFDD103AF937A1575BC0A9649D8B63
Donal Henahan, 91, Critic Who Liked to Spur Debate	Donal Henahan, a Pulitzer Prize-winning music critic who wrote, often provocatively, for The New York Times for nearly a quarter of a century, died on Sunday at his home on the Upper West Side of Manhattan. He was 91.His death was confirmed by his wife, Michaela Williams.	http://query.nytimes.com/gst/fullpage.html?res=9F03EFDE173AF931A1575BC0A9649D8B63
Dom Mintoff, Ex-Leader Of Malta, Is Dead at 96	Dom Mintoff, a fiery postwar socialist leader of Malta who closed NATO bases, evicted British interests, courted China and Libya and even banned The Times of London to chart an independent course for his tiny Mediterranean island nation, died on Monday. He was 96.His death was announced by the Maltese government, The Times of Malta reported.	http://query.nytimes.com/gst/fullpage.html?res=9402E3DE143AF931A1575BC0A9649D8B63
Phil Moriarty, 98, Coach Of Olympians in the Pool	Phil Moriarty, one of the nation's most successful swimming and diving coaches and a legend at Yale, died on Saturday in Mystic, Conn. He was 98.His death was announced by Tim Bennett, an athletic department spokesman at Yale.	http://query.nytimes.com/gst/fullpage.html?res=9D01E0DD143AF931A1575BC0A9649D8B63
Scott McKenzie, 73, Singer Known for 'San Francisco'	Scott McKenzie, who performed the 1967 ballad ''San Francisco (Be Sure to Wear Flowers in Your Hair),'' which became a defining hit for the counterculture generation and helped draw tens of thousands to the Haight-Ashbury district for the Summer of Love, died on Saturday at his home in Los Angeles. He was 73.The cause was unknown, said Dr. Frank Snyder, one of his physicians. A Web site devoted to Mr. McKenzie said that he had been ill for several weeks and that he suffered from Guillain-Barré syndrome, a disorder that causes the immune system to attack the nervous system.	http://query.nytimes.com/gst/fullpage.html?res=9805E3DF143AF932A1575BC0A9649D8B63
Brent Grulke, 51, a Builder Of South by Southwest Fest	Brent Grulke, who was instrumental in transforming South by Southwest , the annual music festival in Austin, Tex., from a regional event into a sprawling, sought-after and blissfully loud proving ground for musicians from around the world, died on Aug. 13 in Austin. He was 51.His death, from a heart attack following oral surgery, was announced by the festival.	http://query.nytimes.com/gst/fullpage.html?res=9C00E3DE163AF933A1575BC0A9649D8B63
Dale Olson, 78, Veteran Hollywood Publicist	Dale Olson, a top Hollywood publicist who protected the public images of a throng of stars, including Clint Eastwood, Steven Spielberg, Shirley MacLaine, Gene Kelly and Joan Crawford, and who helped persuade Rock Hudson to announce that he had AIDS, died on Aug. 9 in Burbank, Calif. He was 78.The cause was liver cancer, his spouse and only survivor, Eugene Harbin, said.	http://query.nytimes.com/gst/fullpage.html?res=9905E1DD1E38F93BA2575BC0A9649D8B63
Dr. George F. Cahill Jr., Diabetes Expert, Is Dead at 85	Dr. George F. Cahill Jr., a diabetes expert who made pivotal discoveries about the role of insulin in metabolism by studying research subjects on starvation diets, and who testified at Claus von Bülow's trials that he had tried to murder his wife with insulin, died on July 30 in Peterborough, N.H. He was 85.The cause was complications of pneumonia , his daughter Elizabeth Cahill Tiedemann said.	http://query.nytimes.com/gst/fullpage.html?res=9B00E6DE103BF93BA2575BC0A9649D8B63
Sami Rohr, 86; Gave Name to a Book Prize	Sami Rohr, a Jewish philanthropist whose children presented him with an unusual gift six years ago when they created the Sami Rohr Prize for Jewish Literature , a $100,000 annual award intended to foster the careers of young, unknown writers, died on Aug. 5 in Miami. He was 86 and lived in Bal Harbour, Fla.The cause was cardiac arrest, his son, George, said.	http://query.nytimes.com/gst/fullpage.html?res=9903EEDC123BF935A2575BC0A9649D8B63
Iver Peterson, 70, a Times Reporter	Iver Peterson, a reporter for The New York Times who covered the Vietnam War from the front lines and wrote about politics, education and other topics in the United States for more than 30 years, died on Aug. 1 in Philadelphia. He was 70.The cause was an infection, his nephew, Nick Peterson, said. Mr. Peterson had been treated for acute myelogenic leukemia.	http://query.nytimes.com/gst/fullpage.html?res=9A01E3DD123BF935A2575BC0A9649D8B63
Michael Dokes, 54, a Champ Who Lived Big and Fell Hard	Michael Dokes, who used his swift, punishing fists to become the world heavyweight boxing champion in 1982 and, 15 years later, to beat his live-in girlfriend so savagely that he was convicted of attempted murder, died on Saturday at a hospice in Akron, Ohio. He was 54.The cause was liver cancer, his brother Kevin said.	http://query.nytimes.com/gst/fullpage.html?res=9C00E6DA163BF936A2575BC0A9649D8B63
William N. Wallace, 88, Former Times Reporter	William N. Wallace , a former sports reporter for The New York Times and one of the first to cover professional football beyond following the local team, died on Saturday in Norwalk, Conn. He was 88.He had recently been found to have acute myeloid leukemia, his wife, the former Linda De Refler, said. He lived in Westport, Conn.	http://query.nytimes.com/gst/fullpage.html?res=9E0DE6DC143BF936A2575BC0A9649D8B63
Joe Kubert, Prolific Comic-Book Artist Who Helped Define Genre, Dies at 85	Joe Kubert, a titan among comic-book artists whose work stretched from the Golden Age of the superhero to the gritty realism of the graphic novel, died on Sunday in Morristown, N.J. He was 85.The cause was multiple myeloma, his son Adam said.	http://query.nytimes.com/gst/fullpage.html?res=9C0CE4DB163BF936A2575BC0A9649D8B63
Dr. William C. Reeves Dies at 69; Sought Cause of Chronic Fatigue Syndrome	Dr. William C. Reeves, an epidemiologist who fought his own federal agency to obtain money to study chronic fatigue syndrome and then infuriated patients with the ailment by suggesting that it was linked to psychological problems rather than a virus, died on Aug. 3 at his home in Atlanta. He was 69.The cause has not yet been determined, his son, Will, said.	http://query.nytimes.com/gst/fullpage.html?res=9800E7D71338F930A2575BC0A9649D8B63
DeAndre McCullough, 35, Inspiration for 'The Corner'	DeAndre McCullough, whose experiences as a 15-year-old drug dealer in Baltimore inspired the writer David Simon and the former police officer Edward Burns to feature him in the book '' The Corner: A Year in the Life of an Inner City Neighborhood ,'' which became an Emmy-winning mini-series on HBO, was found dead on Aug. 1 in Woodlawn, Md. He was 35.Mr. Simon confirmed the death but did not specify a cause.	http://query.nytimes.com/gst/fullpage.html?res=940DE6DE1E38F930A2575BC0A9649D8B63
